Time,subsurface_temperature(mean within 1h),wind_direction(most frequent)
2023-01-29 18:00:00-06:00,20.49,WSW
2023-01-30 00:00:00-06:00,18.7125,SW
2023-01-30 06:00:00-06:00,16.5925,WSW
2023-01-30 12:00:00-06:00,16.6275,WSW
2023-01-30 18:00:00-06:00,17.3375,WSW
2023-01-31 00:00:00-06:00,15.1425,SW
2023-01-31 06:00:00-06:00,13.149999999999999,WSW
2023-01-31 12:00:00-06:00,14.12,SW
2023-01-31 18:00:00-06:00,16.395,SW
2023-02-01 00:00:00-06:00,16.16,WSW
2023-02-01 06:00:00-06:00,15.0625,W
2023-02-01 12:00:00-06:00,16.42,SW
2023-02-01 18:00:00-06:00,19.035,WSW
2023-02-02 00:00:00-06:00,18.5525,WSW
2023-02-02 06:00:00-06:00,17.705,N
2023-02-02 12:00:00-06:00,18.9425,N
2023-02-02 18:00:00-06:00,19.3325,N
2023-02-03 00:00:00-06:00,16.1575,N
2023-02-03 06:00:00-06:00,13.2625,NE
2023-02-03 12:00:00-06:00,12.995,S
2023-02-03 18:00:00-06:00,14.065,S
2023-02-04 00:00:00-06:00,13.627500000000001,SSW
2023-02-04 06:00:00-06:00,13.285,SSW
2023-02-04 12:00:00-06:00,15.709999999999999,SSW
2023-02-04 18:00:00-06:00,19.200000000000003,WSW
2023-02-05 00:00:00-06:00,19.805,WSW
2023-02-05 06:00:00-06:00,19.615,N
2023-02-05 12:00:00-06:00,21.7025,WSW
2023-02-05 18:00:00-06:00,24.27,NNE
2023-02-06 00:00:00-06:00,23.1975,SE
2023-02-06 06:00:00-06:00,22.0,S
2023-02-06 12:00:00-06:00,24.0275,S
2023-02-06 18:00:00-06:00,26.5,S
2023-02-07 00:00:00-06:00,27.1225,N
2023-02-07 06:00:00-06:00,27.4175,WSW
2023-02-07 12:00:00-06:00,28.762500000000003,WSW
2023-02-07 18:00:00-06:00,30.2425,WSW
2023-02-08 00:00:00-06:00,29.049014084507043,WSW
2023-02-08 06:00:00-06:00,27.7275,SW
2023-02-08 12:00:00-06:00,29.529999999999998,SSW
2023-02-08 18:00:00-06:00,31.93,SSW
2023-02-09 00:00:00-06:00,31.095000000000002,E
2023-02-09 06:00:00-06:00,29.8925,NNE
2023-02-09 12:00:00-06:00,30.294999999999998,N
2023-02-09 18:00:00-06:00,31.305,N
2023-02-10 00:00:00-06:00,29.627499999999998,N
2023-02-10 06:00:00-06:00,26.9125,WSW
2023-02-10 12:00:00-06:00,27.245,SW
2023-02-10 18:00:00-06:00,29.279999999999998,SW
2023-02-11 00:00:00-06:00,28.27,SW
2023-02-11 06:00:00-06:00,27.21,WSW
2023-02-11 12:00:00-06:00,29.147499999999997,SW
2023-02-11 18:00:00-06:00,31.599999999999998,SW
2023-02-12 00:00:00-06:00,30.799999999999997,WSW
2023-02-12 06:00:00-06:00,29.355,SE
2023-02-12 12:00:00-06:00,30.4725,WSW
2023-02-12 18:00:00-06:00,32.3425,WSW
2023-02-13 00:00:00-06:00,31.345000000000002,W
2023-02-13 06:00:00-06:00,30.107499999999998,WSW
2023-02-13 12:00:00-06:00,31.345000000000002,SSW
2023-02-13 18:00:00-06:00,33.12,S
2023-02-14 00:00:00-06:00,32.305,SW
2023-02-14 06:00:00-06:00,32.125,S
2023-02-14 12:00:00-06:00,32.641408450704226,SSE
2023-02-14 18:00:00-06:00,33.02169014084507,ESE
2023-02-15 00:00:00-06:00,33.015,N
2023-02-15 06:00:00-06:00,32.515,N
2023-02-15 12:00:00-06:00,32.8275,N
2023-02-15 18:00:00-06:00,32.724999999999994,N
2023-02-16 00:00:00-06:00,30.572499999999998,NNE
2023-02-16 06:00:00-06:00,29.195,NNE
2023-02-16 12:00:00-06:00,29.1175,NNE
2023-02-16 18:00:00-06:00,29.677500000000002,N
2023-02-17 00:00:00-06:00,27.5425,NNW
2023-02-17 06:00:00-06:00,25.195,SW
2023-02-17 12:00:00-06:00,26.3425,SSW
2023-02-17 18:00:00-06:00,29.0825,WSW
2023-02-18 00:00:00-06:00,28.622500000000002,SW
2023-02-18 06:00:00-06:00,27.584999999999997,WSW
2023-02-18 12:00:00-06:00,29.2575,SSW
2023-02-18 18:00:00-06:00,31.265,SSE
2023-02-19 00:00:00-06:00,30.720000000000002,SW
2023-02-19 06:00:00-06:00,29.43,N
2023-02-19 12:00:00-06:00,30.157500000000002,W
2023-02-19 18:00:00-06:00,31.467499999999998,W
2023-02-20 00:00:00-06:00,30.002499999999998,W
2023-02-20 06:00:00-06:00,28.1275,SSW
2023-02-20 12:00:00-06:00,28.44,WSW
2023-02-20 18:00:00-06:00,29.810000000000002,N
2023-02-21 00:00:00-06:00,28.260563380281692,N
2023-02-21 06:00:00-06:00,25.595,N
2023-02-21 12:00:00-06:00,25.27,E
2023-02-21 18:00:00-06:00,25.6425,NE
2023-02-22 00:00:00-06:00,25.095,NE
2023-02-22 06:00:00-06:00,24.695,NE
2023-02-22 12:00:00-06:00,25.3825,NE
2023-02-22 18:00:00-06:00,26.2975,NE
2023-02-23 00:00:00-06:00,25.8875,ENE
2023-02-23 06:00:00-06:00,25.4625,NNE
2023-02-23 12:00:00-06:00,25.987499999999997,N
2023-02-23 18:00:00-06:00,26.1425,WNW
2023-02-24 00:00:00-06:00,23.5725,WSW
2023-02-24 06:00:00-06:00,20.755000000000003,W
2023-02-24 12:00:00-06:00,21.116338028169015,SSW
2023-02-24 18:00:00-06:00,22.695,SSW
2023-02-25 00:00:00-06:00,22.012500000000003,SW
2023-02-25 06:00:00-06:00,20.8025,SSW
2023-02-25 12:00:00-06:00,22.512500000000003,WSW
2023-02-25 18:00:00-06:00,25.687323943661973,WSW
2023-02-26 00:00:00-06:00,24.7725,SW
2023-02-26 06:00:00-06:00,22.805,E
2023-02-26 12:00:00-06:00,24.702285714285715,SE
2023-02-26 18:00:00-06:00,28.2925,SE
2023-02-27 00:00:00-06:00,28.332499999999996,ESE
2023-02-27 06:00:00-06:00,28.614999999999995,E
2023-02-27 12:00:00-06:00,29.3675,N
2023-02-27 18:00:00-06:00,30.044999999999998,N
2023-02-28 00:00:00-06:00,29.3475,WSW
2023-02-28 06:00:00-06:00,27.7825,WSW
2023-02-28 12:00:00-06:00,29.535,N
2023-02-28 18:00:00-06:00,31.83774647887324,SE
2023-03-01 00:00:00-06:00,31.619718309859156,SE
2023-03-01 06:00:00-06:00,31.14,S
2023-03-01 12:00:00-06:00,31.455000000000002,NNE
2023-03-01 18:00:00-06:00,31.445,NNE
2023-03-02 00:00:00-06:00,30.599999999999998,NNE
2023-03-02 06:00:00-06:00,29.34,SSW
2023-03-02 12:00:00-06:00,29.862499999999997,SSW
2023-03-02 18:00:00-06:00,31.2225,SSW
2023-03-03 00:00:00-06:00,30.647499999999997,SW
2023-03-03 06:00:00-06:00,30.102500000000003,SSW
2023-03-03 12:00:00-06:00,31.450000000000003,WSW
2023-03-03 18:00:00-06:00,32.89,WSW
2023-03-04 00:00:00-06:00,31.945,WSW
2023-03-04 06:00:00-06:00,30.98,WSW
2023-03-04 12:00:00-06:00,31.772499999999997,WSW
2023-03-04 18:00:00-06:00,32.995,WSW
2023-03-05 00:00:00-06:00,31.5075,NNW
2023-03-05 06:00:00-06:00,30.294999999999998,ESE
2023-03-05 12:00:00-06:00,31.450000000000003,ESE
2023-03-05 18:00:00-06:00,32.57913043478261,ENE
2023-03-06 00:00:00-06:00,31.799545454545456,NE
2023-03-06 06:00:00-06:00,31.627499999999998,NE
2023-03-06 12:00:00-06:00,32.185,NNE
2023-03-06 18:00:00-06:00,32.7175,NE
2023-03-07 00:00:00-06:00,31.665000000000003,NE
2023-03-07 06:00:00-06:00,31.191343283582093,NE
2023-03-07 12:00:00-06:00,32.97,ESE
2023-03-07 18:00:00-06:00,34.752500000000005,E
2023-03-08 00:00:00-06:00,33.809999999999995,ESE
2023-03-08 06:00:00-06:00,32.87044776119402,SSE
2023-03-08 12:00:00-06:00,33.02,ESE
2023-03-08 18:00:00-06:00,32.787499999999994,NE
2023-03-09 00:00:00-06:00,32.2075,NE
2023-03-09 06:00:00-06:00,31.869999999999997,ENE
2023-03-09 12:00:00-06:00,32.412499999999994,E
2023-03-09 18:00:00-06:00,32.537499999999994,NE
2023-03-10 00:00:00-06:00,31.8575,NNE
2023-03-10 06:00:00-06:00,31.334999999999997,NE
2023-03-10 12:00:00-06:00,32.13,NE
2023-03-10 18:00:00-06:00,33.03,ENE
2023-03-11 00:00:00-06:00,32.36,ESE
2023-03-11 06:00:00-06:00,31.59,SE
2023-03-11 12:00:00-06:00,31.735,SSE
2023-03-11 18:00:00-06:00,31.85295774647887,S
2023-03-12 00:00:00-06:00,31.560000000000002,WSW
2023-03-12 07:00:00-05:00,31.275000000000002,WSW
2023-03-12 13:00:00-05:00,31.927500000000002,N
2023-03-12 19:00:00-05:00,32.2575,NNE
2023-03-13 01:00:00-05:00,31.115000000000002,NNE
2023-03-13 07:00:00-05:00,30.3925,N
2023-03-13 13:00:00-05:00,31.447499999999998,N
2023-03-13 19:00:00-05:00,32.625,NNW
2023-03-14 01:00:00-05:00,30.907500000000002,NNW
2023-03-14 07:00:00-05:00,29.372500000000002,SSW
2023-03-14 13:00:00-05:00,30.927500000000002,SSW
2023-03-14 19:00:00-05:00,32.7725,SSW
2023-03-15 01:00:00-05:00,31.767500000000002,SSW
2023-03-15 07:00:00-05:00,31.424999999999997,SSW
2023-03-15 13:00:00-05:00,33.75363636363636,SSW
2023-03-15 19:00:00-05:00,36.3959375,S
2023-03-16 01:00:00-05:00,36.0925,SW
2023-03-16 07:00:00-05:00,35.7075,N
2023-03-16 13:00:00-05:00,35.3275,N
2023-03-16 19:00:00-05:00,33.8525,N
2023-03-17 01:00:00-05:00,31.158309859154926,N
2023-03-17 07:00:00-05:00,29.435000000000002,N
2023-03-17 13:00:00-05:00,29.990000000000002,N
2023-03-17 19:00:00-05:00,30.600563380281688,N
2023-03-18 01:00:00-05:00,28.4225,N
2023-03-18 07:00:00-05:00,27.035,N
2023-03-18 13:00:00-05:00,28.8825,N
2023-03-18 19:00:00-05:00,30.985,N
2023-03-19 01:00:00-05:00,29.279999999999998,WSW
2023-03-19 07:00:00-05:00,27.09,SW
2023-03-19 13:00:00-05:00,29.470000000000002,SW
2023-03-19 19:00:00-05:00,32.4425,SW
2023-03-20 01:00:00-05:00,31.73,NE
2023-03-20 07:00:00-05:00,30.927500000000002,NE
2023-03-20 13:00:00-05:00,32.5475,NE
2023-03-20 19:00:00-05:00,34.730000000000004,NE
2023-03-21 01:00:00-05:00,32.98,NE
2023-03-21 07:00:00-05:00,31.272499999999997,ENE
2023-03-21 13:00:00-05:00,33.145,ESE
2023-03-21 19:00:00-05:00,35.892500000000005,S
2023-03-22 01:00:00-05:00,35.4725,SW
2023-03-22 07:00:00-05:00,34.8525,WSW
2023-03-22 13:00:00-05:00,35.02,W
2023-03-22 19:00:00-05:00,35.525000000000006,N
2023-03-23 01:00:00-05:00,33.912499999999994,N
2023-03-23 07:00:00-05:00,32.275000000000006,N
2023-03-23 13:00:00-05:00,34.405,WSW
2023-03-23 19:00:00-05:00,37.544999999999995,NNW
2023-03-24 01:00:00-05:00,35.41,NNE
2023-03-24 07:00:00-05:00,32.6575,ENE
2023-03-24 13:00:00-05:00,35.3,SSE
2023-03-24 19:00:00-05:00,39.465,NE
2023-03-25 01:00:00-05:00,38.4575,NE
2023-03-25 07:00:00-05:00,37.0875,NNE
2023-03-25 13:00:00-05:00,39.3225,N
2023-03-25 19:00:00-05:00,42.059999999999995,W
2023-03-26 01:00:00-05:00,39.962500000000006,N
2023-03-26 07:00:00-05:00,37.11,N
2023-03-26 13:00:00-05:00,39.065,N
2023-03-26 19:00:00-05:00,42.302499999999995,NNW
2023-03-27 01:00:00-05:00,40.055,N
2023-03-27 07:00:00-05:00,37.215,NNE
2023-03-27 13:00:00-05:00,38.855,W
2023-03-27 19:00:00-05:00,41.6425,NW
2023-03-28 01:00:00-05:00,39.1325,N
2023-03-28 07:00:00-05:00,35.695,WSW
2023-03-28 13:00:00-05:00,36.88,WSW
2023-03-28 19:00:00-05:00,38.71,N
2023-03-29 01:00:00-05:00,36.24,N
2023-03-29 07:00:00-05:00,32.732499999999995,WSW
2023-03-29 13:00:00-05:00,34.075,WSW
2023-03-29 19:00:00-05:00,36.857499999999995,W
2023-03-30 01:00:00-05:00,34.285,W
2023-03-30 07:00:00-05:00,31.75,SE
2023-03-30 13:00:00-05:00,33.11,E
2023-03-30 19:00:00-05:00,35.00676056338028,ENE
2023-03-31 01:00:00-05:00,35.14750000000001,ENE
2023-03-31 07:00:00-05:00,35.1075,ENE
2023-03-31 13:00:00-05:00,35.82,ENE
2023-03-31 19:00:00-05:00,35.947500000000005,NE
2023-04-01 01:00:00-05:00,35.1575,NNE
2023-04-01 07:00:00-05:00,34.3775,NNE
2023-04-01 13:00:00-05:00,34.965,WSW
2023-04-01 19:00:00-05:00,38.15,SW
2023-04-02 01:00:00-05:00,36.6825,SSE
2023-04-02 07:00:00-05:00,35.3125,S
2023-04-02 13:00:00-05:00,38.857499999999995,WSW
2023-04-02 19:00:00-05:00,43.2075,WSW
2023-04-03 01:00:00-05:00,41.58,WSW
2023-04-03 07:00:00-05:00,39.517500000000005,WSW
2023-04-03 13:00:00-05:00,41.4075,WSW
2023-04-03 19:00:00-05:00,43.650000000000006,N
2023-04-04 01:00:00-05:00,42.285,NE
2023-04-04 07:00:00-05:00,40.755,ENE
2023-04-04 13:00:00-05:00,40.5325,ENE
2023-04-04 19:00:00-05:00,40.07,ENE
2023-04-05 01:00:00-05:00,39.41549295774648,WSW
2023-04-05 07:00:00-05:00,38.94500000000001,W
2023-04-05 13:00:00-05:00,39.807500000000005,W
2023-04-05 19:00:00-05:00,40.1825,W
2023-04-06 01:00:00-05:00,38.0175,W
2023-04-06 07:00:00-05:00,35.642500000000005,WSW
2023-04-06 13:00:00-05:00,38.017500000000005,W
2023-04-06 19:00:00-05:00,41.3225,NNE
2023-04-07 01:00:00-05:00,39.25,NE
2023-04-07 07:00:00-05:00,36.982499999999995,SE
2023-04-07 13:00:00-05:00,40.2825,SE
2023-04-07 19:00:00-05:00,44.765,ENE
2023-04-08 01:00:00-05:00,43.9925,ENE
2023-04-08 07:00:00-05:00,42.42249999999999,ENE
2023-04-08 13:00:00-05:00,45.715,S
2023-04-08 19:00:00-05:00,50.872499999999995,S
2023-04-09 01:00:00-05:00,50.482499999999995,SSW
2023-04-09 07:00:00-05:00,49.1525,SW
2023-04-09 13:00:00-05:00,51.485,SW
2023-04-09 19:00:00-05:00,53.52,SW
2023-04-10 01:00:00-05:00,52.6075,S
2023-04-10 07:00:00-05:00,50.48,WSW
2023-04-10 13:00:00-05:00,53.2625,WSW
2023-04-10 19:00:00-05:00,57.472500000000004,WSW
2023-04-11 01:00:00-05:00,55.94,SW
2023-04-11 07:00:00-05:00,54.1125,SW
2023-04-11 13:00:00-05:00,57.612500000000004,SW
2023-04-11 19:00:00-05:00,62.550000000000004,SW
2023-04-12 01:00:00-05:00,61.807500000000005,SW
2023-04-12 07:00:00-05:00,60.057500000000005,SW
2023-04-12 13:00:00-05:00,63.32,WSW
2023-04-12 19:00:00-05:00,67.935,NW
2023-04-13 01:00:00-05:00,66.71882352941176,SW
2023-04-13 07:00:00-05:00,63.940999999999995,SSW
2023-04-13 13:00:00-05:00,66.7825,SSW
2023-04-13 19:00:00-05:00,70.925,SSW
2023-04-14 01:00:00-05:00,69.4025,SSW
2023-04-14 07:00:00-05:00,66.6925,SW
2023-04-14 13:00:00-05:00,69.0325,SW
2023-04-14 19:00:00-05:00,71.525,W
2023-04-15 01:00:00-05:00,68.15,N
2023-04-15 07:00:00-05:00,64.21,N
2023-04-15 13:00:00-05:00,60.580000000000005,N
2023-04-15 19:00:00-05:00,57.900000000000006,N
2023-04-16 01:00:00-05:00,54.97,N
2023-04-16 07:00:00-05:00,51.5925,N
2023-04-16 13:00:00-05:00,50.0825,N
2023-04-16 19:00:00-05:00,48.502500000000005,N
2023-04-17 01:00:00-05:00,46.762499999999996,N
2023-04-17 07:00:00-05:00,45.400000000000006,N
2023-04-17 13:00:00-05:00,48.544999999999995,N
2023-04-17 19:00:00-05:00,52.6525,NNE
2023-04-18 01:00:00-05:00,50.982499999999995,NNW
2023-04-18 07:00:00-05:00,48.3025,ENE
2023-04-18 13:00:00-05:00,51.105,E
2023-04-18 19:00:00-05:00,55.2575,SSE
2023-04-19 01:00:00-05:00,54.1175,ESE
2023-04-19 07:00:00-05:00,51.802499999999995,ESE
2023-04-19 13:00:00-05:00,51.052499999999995,ESE
2023-04-19 19:00:00-05:00,51.19408450704225,NE
2023-04-20 01:00:00-05:00,49.4825,NE
2023-04-20 07:00:00-05:00,48.005,ENE
2023-04-20 13:00:00-05:00,47.47746478873239,W
2023-04-20 19:00:00-05:00,47.21,WSW
2023-04-21 01:00:00-05:00,46.135,WSW
2023-04-21 07:00:00-05:00,45.1575,WSW
2023-04-21 13:00:00-05:00,46.309999999999995,W
2023-04-21 19:00:00-05:00,47.445,N
2023-04-22 01:00:00-05:00,45.9075,N
2023-04-22 07:00:00-05:00,44.262816901408456,N
2023-04-22 13:00:00-05:00,44.5475,N
2023-04-22 19:00:00-05:00,44.97,N
2023-04-23 01:00:00-05:00,43.96000000000001,N
2023-04-23 07:00:00-05:00,42.59,W
2023-04-23 13:00:00-05:00,44.9975,W
2023-04-23 19:00:00-05:00,47.74,SW
2023-04-24 01:00:00-05:00,46.552499999999995,W
2023-04-24 07:00:00-05:00,44.7375,WSW
2023-04-24 13:00:00-05:00,47.017500000000005,NNE
2023-04-24 19:00:00-05:00,50.19,NE
2023-04-25 01:00:00-05:00,48.2475,NE
2023-04-25 07:00:00-05:00,45.72,NE
2023-04-25 13:00:00-05:00,48.6725,NE
2023-04-25 19:00:00-05:00,52.37,ENE
2023-04-26 01:00:00-05:00,50.3525,ENE
2023-04-26 07:00:00-05:00,47.7,SSE
2023-04-26 13:00:00-05:00,50.78,SSW
2023-04-26 19:00:00-05:00,53.905,SSW
2023-04-27 01:00:00-05:00,52.955000000000005,SW
2023-04-27 07:00:00-05:00,51.79749999999999,SW
2023-04-27 13:00:00-05:00,53.212500000000006,ENE
2023-04-27 19:00:00-05:00,54.7975,ENE
2023-04-28 01:00:00-05:00,54.015,NE
2023-04-28 07:00:00-05:00,52.5925,NNE
2023-04-28 13:00:00-05:00,51.739999999999995,NNE
2023-04-28 19:00:00-05:00,51.48499999999999,NNE
2023-04-29 01:00:00-05:00,50.085,NNE
2023-04-29 07:00:00-05:00,48.595,N
2023-04-29 13:00:00-05:00,49.785,NNE
2023-04-29 19:00:00-05:00,51.864999999999995,N
2023-04-30 01:00:00-05:00,50.72,N
2023-04-30 07:00:00-05:00,48.8325,N
2023-04-30 13:00:00-05:00,49.4675,NNE
2023-04-30 19:00:00-05:00,51.1175,NNE
2023-05-01 01:00:00-05:00,50.4875,N
2023-05-01 07:00:00-05:00,49.085,N
2023-05-01 13:00:00-05:00,52.465,N
2023-05-01 19:00:00-05:00,56.5175,NNE
2023-05-02 01:00:00-05:00,54.885,N
2023-05-02 07:00:00-05:00,52.2725,N
2023-05-02 13:00:00-05:00,55.0525,NNE
2023-05-02 19:00:00-05:00,59.097500000000004,N
2023-05-03 01:00:00-05:00,57.175000000000004,NNE
2023-05-03 07:00:00-05:00,54.17,WSW
2023-05-03 13:00:00-05:00,57.482499999999995,SW
2023-05-03 19:00:00-05:00,62.122499999999995,SSW
2023-05-04 01:00:00-05:00,60.9775,SW
2023-05-04 07:00:00-05:00,58.955000000000005,SW
2023-05-04 13:00:00-05:00,62.457499999999996,NNE
2023-05-04 19:00:00-05:00,66.8375,ENE
2023-05-05 01:00:00-05:00,65.3975,NE
2023-05-05 07:00:00-05:00,62.487500000000004,ENE
2023-05-05 13:00:00-05:00,63.515,SE
2023-05-05 19:00:00-05:00,65.66000000000001,ESE
2023-05-06 01:00:00-05:00,64.1875,E
2023-05-06 07:00:00-05:00,62.559999999999995,ESE
2023-05-06 13:00:00-05:00,62.417500000000004,ESE
2023-05-06 19:00:00-05:00,62.4775,SE
2023-05-07 01:00:00-05:00,61.449999999999996,WSW
2023-05-07 07:00:00-05:00,60.48749999999999,SSW
2023-05-07 13:00:00-05:00,63.6025,SW
2023-05-07 19:00:00-05:00,68.0725,SW
2023-05-08 01:00:00-05:00,66.9575,N
2023-05-08 07:00:00-05:00,64.3875,NE
2023-05-08 13:00:00-05:00,66.5675,N
2023-05-08 19:00:00-05:00,70.445,S
2023-05-09 01:00:00-05:00,68.765,WSW
2023-05-09 07:00:00-05:00,66.025,SSE
2023-05-09 13:00:00-05:00,66.5625,S
2023-05-09 19:00:00-05:00,67.415,ENE
2023-05-10 01:00:00-05:00,66.065,S
2023-05-10 07:00:00-05:00,64.595,SSW
2023-05-10 13:00:00-05:00,67.86,SSW
2023-05-10 19:00:00-05:00,71.5925,SSE
2023-05-11 01:00:00-05:00,70.71521126760562,S
2023-05-11 07:00:00-05:00,68.3275,ENE
2023-05-11 13:00:00-05:00,69.6675,SSW
2023-05-11 19:00:00-05:00,72.195,ENE
2023-05-12 01:00:00-05:00,71.085,ENE
2023-05-12 07:00:00-05:00,69.515,E
2023-05-12 13:00:00-05:00,71.02749999999999,SE
2023-05-12 19:00:00-05:00,71.98750000000001,SE
2023-05-13 01:00:00-05:00,70.295,E
2023-05-13 07:00:00-05:00,68.3125,E
2023-05-13 13:00:00-05:00,67.625,ENE
2023-05-13 19:00:00-05:00,67.7225,NE
2023-05-14 01:00:00-05:00,65.5725,NE
2023-05-14 07:00:00-05:00,63.160000000000004,ENE
